Facility ID,HAI_1_CILOWER,HAI_1_CIUPPER,HAI_1_DOPC,HAI_1_ELIGCASES,HAI_1_NUMERATOR,HAI_1_SIR_Score,HAI_2_CILOWER,HAI_2_CIUPPER,HAI_2_DOPC,HAI_2_ELIGCASES,HAI_2_NUMERATOR,HAI_2_SIR_Score,HAI_3_CILOWER,HAI_3_CIUPPER,HAI_3_DOPC,HAI_3_ELIGCASES,HAI_3_NUMERATOR,HAI_3_SIR_Score,HAI_4_CILOWER,HAI_4_CIUPPER,HAI_4_DOPC,HAI_4_ELIGCASES,HAI_4_NUMERATOR,HAI_4_SIR_Score,HAI_5_CILOWER,HAI_5_CIUPPER,HAI_5_DOPC,HAI_5_ELIGCASES,HAI_5_NUMERATOR,HAI_5_SIR_Score,HAI_6_CILOWER,HAI_6_CIUPPER,HAI_6_DOPC,HAI_6_ELIGCASES,HAI_6_NUMERATOR,HAI_6_SIR_Score,HAI_1_SIR_ComparedToNational,HAI_2_SIR_ComparedToNational,HAI_3_SIR_ComparedToNational,HAI_4_SIR_ComparedToNational,HAI_5_SIR_ComparedToNational,HAI_6_SIR_ComparedToNational,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Location,H_CLEAN_STAR_RATING,H_COMP_1_STAR_RATING,H_COMP_2_STAR_RATING,H_COMP_3_STAR_RATING,H_COMP_5_STAR_RATING,H_COMP_6_STAR_RATING,H_COMP_7_STAR_RATING,H_HSP_RATING_STAR_RATING,H_QUIET_STAR_RATING,H_RECMND_STAR_RATING,H_STAR_RATING,H_CLEAN_LINEAR_SCORE,H_COMP_1_LINEAR_SCORE,H_COMP_2_LINEAR_SCORE,H_COMP_3_LINEAR_SCORE,H_COMP_5_LINEAR_SCORE,H_COMP_6_LINEAR_SCORE,H_COMP_7_LINEAR_SCORE,H_HSP_RATING_LINEAR_SCORE,H_QUIET_LINEAR_SCORE,H_RECMND_LINEAR_SCORE,SEP_1,SEP_SH_3HR,SEP_SH_6HR,SEV_SEP_3HR,SEV_SEP_6HR
300012,,0.611,5699.0,4.905,0.0,0.0,0.08,1.568,4920.0,4.215,2.0,0.474,0.42,3.192,115.0,3.023,4.0,1.323,,2.764,133.0,1.084,0.0,0.0,0.017,1.672,63509.0,2.95,1.0,0.339,0.56,1.163,52388.0,35.358,29.0,0.82,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,ELLIOT HOSPITAL,1 ELLIOT WAY,MANCHESTER,NH,3103,HILLSBOROUGH,(603) 669-5300,POINT (-71.43573900000001 42.98279500000001),2.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,85.0,93.0,93.0,85.0,80.0,89.0,82.0,88.0,75.0,90.0,32.0,58.0,54.0,72.0,65.0
300014,,,1046.0,0.652,0.0,,0.044,4.372,1633.0,1.128,1.0,0.887,0.041,4.086,45.0,1.207,1.0,0.829,,,31.0,0.272,1.0,,,,13384.0,0.488,1.0,,0.763,2.521,12876.0,7.583,11.0,1.451,,No Different than National Benchmark,No Different than National Benchmark,,,No Different than National Benchmark,FRISBIE MEMORIAL HOSPITAL,11 WHITEHALL ROAD,ROCHESTER,NH,3867,STRAFFORD,(603) 332-5211,POINT (-70.961194 43.298189),4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,91.0,95.0,93.0,91.0,83.0,92.0,84.0,91.0,86.0,91.0,75.0,87.0,100.0,88.0,97.0
300017,,,1008.0,0.645,0.0,,0.308,6.079,2049.0,1.087,2.0,1.84,,,20.0,0.54,1.0,,,,40.0,0.362,1.0,,,,18508.0,0.648,0.0,,0.097,1.033,17836.0,7.905,3.0,0.38,,No Different than National Benchmark,,,,No Different than National Benchmark,PARKLAND MEDICAL CENTER,1 PARKLAND DRIVE,DERRY,NH,3038,ROCKINGHAM,(603) 421-2100,POINT (-71.317578 42.875825),4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,92.0,92.0,88.0,86.0,81.0,90.0,83.0,86.0,74.0,86.0,65.0,90.0,45.0,79.0,98.0
300018,,0.851,5178.0,3.52,0.0,0.0,0.107,2.11,4528.0,3.131,2.0,0.639,0.03,3.002,63.0,1.643,1.0,0.609,,,84.0,0.64,0.0,,,1.781,39016.0,1.682,0.0,0.0,0.727,1.427,36267.0,32.921,34.0,1.033,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,No Different than National Benchmark,WENTWORTH-DOUGLASS HOSPITAL,789 CENTRAL AVE,DOVER,NH,3820,STRAFFORD,(603) 740-2580,POINT (-70.875139 43.212442),4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,91.0,94.0,93.0,87.0,82.0,92.0,84.0,92.0,84.0,95.0,56.0,71.0,92.0,91.0,84.0
300019,0.681,7.283,1649.0,1.121,3.0,2.676,1.153,6.975,2304.0,1.589,5.0,3.147,0.247,4.866,57.0,1.358,2.0,1.473,,,52.0,0.417,1.0,,,2.894,19779.0,1.035,0.0,0.0,0.473,1.564,18975.0,12.221,11.0,0.9,No Different than National Benchmark,Worse than the National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,No Different than National Benchmark,CHESHIRE MEDICAL CENTER,580 COURT STREET,KEENE,NH,3431,CHESHIRE,(603) 354-5400,POINT (-72.290725 42.949854),3.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,3.0,87.0,91.0,91.0,80.0,73.0,90.0,81.0,85.0,71.0,85.0,65.0,89.0,,75.0,96.0
300020,0.195,3.848,2567.0,1.717,2.0,1.165,0.129,2.534,3856.0,2.608,2.0,0.767,0.126,2.492,108.0,2.652,2.0,0.754,,,61.0,0.483,1.0,,,1.702,38057.0,1.76,0.0,0.0,0.488,1.179,36989.0,25.735,20.0,0.777,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,No Different than National Benchmark,SOUTHERN NH MEDICAL CENTER,8 PROSPECT STREET,NASHUA,NH,3060,HILLSBOROUGH,(603) 577-2000,POINT (-71.461229 42.756061),3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,88.0,92.0,91.0,84.0,80.0,89.0,82.0,88.0,79.0,89.0,73.0,86.0,89.0,91.0,96.0
300023,,2.723,1597.0,1.1,0.0,0.0,0.605,6.47,1833.0,1.262,3.0,2.377,,1.461,84.0,2.051,0.0,0.0,,,5.0,0.043,0.0,,,,25350.0,0.985,0.0,,0.277,1.043,24056.0,15.836,9.0,0.568,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,No Different than National Benchmark,EXETER HOSPITAL INC,5 ALUMNI DRIVE,EXETER,NH,3833,ROCKINGHAM,(603) 778-7311,POINT (-70.934319 42.983066),3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,88.0,94.0,93.0,88.0,81.0,89.0,83.0,90.0,75.0,90.0,72.0,91.0,57.0,89.0,91.0
300029,0.371,2.243,5769.0,4.942,5.0,1.012,0.631,2.581,5577.0,5.886,8.0,1.359,0.389,4.166,78.0,1.96,3.0,1.531,,,36.0,0.248,0.0,,0.015,1.485,48252.0,3.321,1.0,0.301,0.34,0.913,47241.0,27.85,16.0,0.575,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,Better than the National Benchmark,PORTSMOUTH REGIONAL HOSPITAL,333 BORTHWICK AVE,PORTSMOUTH,NH,3801,ROCKINGHAM,(603) 436-5110,POINT (-70.787774 43.064093),2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,86.0,91.0,90.0,83.0,79.0,90.0,82.0,87.0,79.0,88.0,72.0,91.0,81.0,83.0,98.0
300034,0.566,2.314,6282.0,6.566,8.0,1.218,0.109,1.17,5612.0,6.976,3.0,0.43,0.415,3.148,111.0,3.065,4.0,1.305,,,43.0,0.367,1.0,,0.191,2.041,67963.0,4.0,3.0,0.75,0.85,1.517,64332.0,40.096,46.0,1.147,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,No Different than National Benchmark,CATHOLIC MEDICAL CENTER,100 MCGREGOR STREET,MANCHESTER,NH,3102,HILLSBOROUGH,(603) 668-3545,POINT (-71.47379 42.991211),2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,86.0,93.0,92.0,83.0,79.0,90.0,83.0,90.0,75.0,91.0,87.0,99.0,93.0,93.0,94.0
301301,,,248.0,0.067,0.0,,,,532.0,0.347,1.0,,,,9.0,0.217,0.0,,,,,,,,,,3959.0,0.082,0.0,,,2.264,3959.0,1.323,0.0,0.0,,,,,,No Different than National Benchmark,COTTAGE HOSPITAL,90 SWIFTWATER RD,WOODSVILLE,NH,3785,GRAFTON,(603) 747-9000,POINT (-72.022291 44.136234),5.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,96.0,92.0,89.0,89.0,80.0,89.0,84.0,88.0,77.0,86.0,,,,,
301302,,,194.0,0.053,0.0,,,,813.0,0.531,0.0,,,,13.0,0.304,0.0,,,,21.0,0.165,0.0,,,,5443.0,0.113,0.0,,0.839,5.077,5443.0,2.183,5.0,2.29,,,,,,No Different than National Benchmark,LITTLETON REGIONAL HEALTHCARE,600 ST JOHNSBURY ROAD,LITTLETON,NH,3561,GRAFTON,(603) 444-9000,POINT (-71.825316 44.316234),4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,93.0,93.0,93.0,90.0,83.0,89.0,84.0,90.0,82.0,91.0,,,,,
301304,,,518.0,0.141,0.0,,,,393.0,0.65,0.0,,,,8.0,0.212,0.0,,,,2.0,0.015,0.0,,,,5772.0,0.119,0.0,,,2.35,5772.0,1.275,0.0,0.0,,,,,,No Different than National Benchmark,NEW LONDON HOSPITAL,273 COUNTY ROAD,NEW LONDON,NH,3257,MERRIMACK,(603) 526-2911,POINT (-72.001493 43.420929),4.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,91.0,93.0,93.0,94.0,75.0,89.0,84.0,90.0,88.0,92.0,,,,,
301305,,,564.0,0.154,0.0,,,,435.0,0.285,0.0,,,,,,,,,,8.0,0.064,0.0,,,,5165.0,0.108,0.0,,,2.08,5165.0,1.44,0.0,0.0,,,,,,No Different than National Benchmark,ALICE PECK DAY MEMORIAL HOSPITAL,10 ALICE PECK DAY DRIVE,LEBANON,NH,3766,GRAFTON,(603) 448-3121,POINT (-72.264366 43.640293),4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,2.0,5.0,4.0,92.0,94.0,93.0,92.0,78.0,90.0,86.0,92.0,78.0,94.0,,,,,
301306,,,276.0,0.075,0.0,,,2.004,612.0,1.495,0.0,0.0,,,,,,,,,,,,,,,3886.0,0.081,0.0,,0.037,3.621,3886.0,1.362,1.0,0.734,,No Different than National Benchmark,,,,No Different than National Benchmark,FRANKLIN REGIONAL HOSPITAL,15 AIKEN AVENUE,FRANKLIN,NH,3235,MERRIMACK,(603) 934-2060,POINT (-71.643684 43.448071),,,,,,,,,,,,,,,,,,,,,,,,,,
301307,,,,,,,,,,,,,,,19.0,0.488,0.0,,,,2.0,0.012,0.0,,,,5768.0,0.12,0.0,,0.027,2.707,5345.0,1.822,1.0,0.549,,,,,,No Different than National Benchmark,"MEMORIAL HOSPITAL, THE",3073 WHITE MOUNTAIN HIGHWAY,NORTH CONWAY,NH,3860,CARROLL,(603) 356-5461,POINT (-71.13851 44.060519),3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,90.0,90.0,90.0,87.0,82.0,86.0,82.0,87.0,84.0,84.0,,,,,
301308,,,234.0,0.064,0.0,,,,620.0,0.405,1.0,,,,2.0,0.038,0.0,,,,1.0,0.007,0.0,,,,3636.0,0.076,0.0,,0.035,3.493,3636.0,1.412,1.0,0.708,,,,,,No Different than National Benchmark,VALLEY REGIONAL HOSPITAL,243 ELM STREET,CLAREMONT,NH,3743,SULLIVAN,(603) 542-7771,POINT (-72.342465 43.385143),,,,,,,,,,,,,,,,,,,,,,,,,,
301309,,,151.0,0.042,0.0,,,,399.0,0.261,0.0,,,,1.0,0.021,0.0,,,,1.0,0.008,0.0,,,,4314.0,0.089,0.0,,0.026,2.519,4314.0,1.958,1.0,0.511,,,,,,No Different than National Benchmark,MONADNOCK COMMUNITY HOSPITAL,452 OLD STREET ROAD,PETERBOROUGH,NH,3458,HILLSBOROUGH,(603) 924-7191,POINT (-71.937471 42.89346100000001),4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,91.0,95.0,92.0,89.0,77.0,88.0,84.0,90.0,84.0,90.0,,,,,
301310,,,106.0,0.029,0.0,,,,1015.0,0.663,0.0,,,,6.0,0.165,1.0,,,,4.0,0.025,0.0,,,,5207.0,0.108,0.0,,,2.086,4993.0,1.436,0.0,0.0,,,,,,No Different than National Benchmark,ANDROSCOGGIN VALLEY HOSPITAL,59 PAGE HILL ROAD,BERLIN,NH,3570,COOS,(603) 752-2200,POINT (-71.156548 44.487099),5.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,95.0,96.0,93.0,91.0,82.0,86.0,84.0,89.0,84.0,87.0,,,,,
301311,,,535.0,0.145,0.0,,0.029,2.877,702.0,1.714,1.0,0.583,,,11.0,0.186,1.0,,,,6.0,0.038,0.0,,,,6057.0,0.126,0.0,,0.395,4.226,5693.0,1.932,3.0,1.553,,No Different than National Benchmark,,,,No Different than National Benchmark,SPEARE MEMORIAL HOSPITAL,16 HOSPITAL ROAD,PLYMOUTH,NH,3264,GRAFTON,(603) 536-1120,POINT (-71.694837 43.757886),3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,89.0,95.0,93.0,87.0,81.0,91.0,83.0,90.0,87.0,90.0,55.0,73.0,,85.0,91.0
301312,,,225.0,0.062,0.0,,,1.925,637.0,1.556,0.0,0.0,,,9.0,0.201,0.0,,,,5.0,0.05,0.0,,,,4345.0,0.09,0.0,,1.084,8.233,4345.0,1.172,4.0,3.413,,No Different than National Benchmark,,,,Worse than the National Benchmark,HUGGINS HOSPITAL,240 SOUTH MAIN STREET,WOLFEBORO,NH,3894,CARROLL,(603) 569-7500,POINT (-71.201575 43.580944),5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,96.0,95.0,95.0,90.0,84.0,91.0,85.0,93.0,92.0,90.0,,,,,
310001,0.49,1.242,20318.0,22.47,18.0,0.801,0.48,1.288,14404.0,19.742,16.0,0.81,0.727,2.403,307.0,7.955,11.0,1.383,0.08,1.567,545.0,4.216,2.0,0.474,0.563,1.766,227071.0,11.554,12.0,1.039,0.46,0.761,200887.0,102.217,61.0,0.597,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,7601,BERGEN,(551) 996-2000,POINT (-74.057954 40.884032),2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,84.0,90.0,90.0,81.0,74.0,83.0,80.0,86.0,72.0,87.0,40.0,82.0,71.0,70.0,62.0
310002,0.074,0.45,19855.0,24.637,5.0,0.203,0.328,1.682,5508.0,7.418,6.0,0.809,0.914,4.136,121.0,3.348,7.0,2.091,0.779,5.916,193.0,1.631,4.0,2.452,0.079,0.846,127980.0,9.651,3.0,0.311,0.215,0.48,107748.0,73.277,24.0,0.328,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,Better than the National Benchmark,NEWARK BETH ISRAEL MEDICAL CENTER,201 LYONS AVE,NEWARK,NJ,7112,ESSEX,(973) 926-7850,POINT (-74.213787 40.71005400000001),2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,86.0,89.0,91.0,80.0,75.0,83.0,80.0,86.0,78.0,85.0,69.0,90.0,85.0,86.0,89.0
310003,,1.259,2669.0,2.38,0.0,0.0,0.012,1.14,4088.0,4.328,1.0,0.231,,1.922,63.0,1.559,0.0,0.0,,,47.0,0.366,0.0,,0.19,3.752,35691.0,1.761,2.0,1.136,0.241,1.089,33053.0,12.714,7.0,0.551,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,No Different than National Benchmark,PALISADES MEDICAL CENTER,7600 RIVER RD,NORTH BERGEN,NJ,7047,HUDSON,(201) 854-5000,POINT (-73.995765 40.794166),3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,89.0,88.0,88.0,78.0,71.0,84.0,80.0,84.0,77.0,84.0,57.0,87.0,45.0,80.0,90.0
310005,0.276,2.949,3121.0,2.769,3.0,1.083,0.092,1.823,3498.0,3.625,2.0,0.552,0.018,1.809,106.0,2.727,1.0,0.367,,,68.0,0.552,0.0,,,1.616,42875.0,1.854,0.0,0.0,0.315,0.906,40138.0,25.309,14.0,0.553,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,Better than the National Benchmark,HUNTERDON MEDICAL CENTER,2100 WESCOTT DRIVE,FLEMINGTON,NJ,8822,HUNTERDON,(908) 788-6100,POINT (-74.86041 40.532524),3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,89.0,94.0,92.0,86.0,79.0,88.0,83.0,89.0,80.0,90.0,60.0,76.0,,90.0,85.0
310006,,2.639,1406.0,1.135,0.0,0.0,0.151,2.979,2610.0,2.218,2.0,0.902,,,35.0,0.831,1.0,,,,64.0,0.469,0.0,,,2.499,25649.0,1.199,0.0,0.0,0.127,0.963,24337.0,10.022,4.0,0.399,No Different than National Benchmark,No Different than National Benchmark,,,No Different than National Benchmark,Better than the National Benchmark,ST MARY'S GENERAL HOSPITAL,350 BOULEVARD,PASSAIC,NJ,7055,PASSAIC,(973) 365-4300,POINT (-74.13721 40.85828),3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,89.0,87.0,88.0,80.0,70.0,80.0,75.0,83.0,80.0,82.0,86.0,97.0,,90.0,98.0
310008,0.17,1.817,5649.0,4.493,3.0,0.668,1.017,3.568,5755.0,4.996,10.0,2.002,0.018,1.755,115.0,2.811,1.0,0.356,0.671,7.181,158.0,1.137,3.0,2.639,1.117,5.732,57403.0,2.177,6.0,2.756,0.582,1.405,53826.0,21.589,20.0,0.926,No Different than National Benchmark,Worse than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Worse than the National Benchmark,No Different than National Benchmark,HOLY NAME MEDICAL CENTER,718 TEANECK RD,TEANECK,NJ,7666,BERGEN,(201) 833-3000,POINT (-74.008629 40.882377),3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,90.0,92.0,91.0,85.0,78.0,85.0,81.0,89.0,76.0,89.0,,,,,
310009,0.132,1.413,6744.0,5.777,3.0,0.519,0.301,2.282,4776.0,4.229,4.0,0.946,0.354,3.787,84.0,2.156,3.0,1.391,,,29.0,0.266,0.0,,0.012,1.207,66142.0,4.087,1.0,0.245,0.722,1.306,61834.0,44.805,44.0,0.982,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,No Different than National Benchmark,CLARA MAASS MEDICAL CENTER,ONE CLARA MAASS DRIVE,BELLEVILLE,NJ,7109,ESSEX,(973) 450-2002,,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,86.0,90.0,89.0,80.0,77.0,83.0,78.0,83.0,76.0,81.0,80.0,97.0,90.0,89.0,92.0
310010,0.016,1.551,3018.0,3.18,1.0,0.314,0.051,1.013,5182.0,6.52,2.0,0.307,0.459,2.774,167.0,3.995,5.0,1.252,,,113.0,0.704,0.0,,0.015,1.438,62308.0,3.429,1.0,0.292,0.577,1.144,55982.0,40.025,33.0,0.824,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,No Different than National Benchmark,UNIVERSITY MEDICAL CENTER OF PRINCETON AT PLAINSBORO,ONE-FIVE PLAINSBORO ROAD,PLAINSBORO,NJ,8536,MIDDLESEX,(866) 460-4776,,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,91.0,92.0,91.0,83.0,79.0,85.0,82.0,90.0,84.0,90.0,70.0,92.0,74.0,84.0,94.0
310011,,2.125,2013.0,1.41,0.0,0.0,1.339,6.872,2603.0,1.816,6.0,3.304,0.728,5.526,73.0,1.746,4.0,2.291,,,33.0,0.27,0.0,,,,26658.0,1.0,1.0,,0.593,1.592,26658.0,15.972,16.0,1.002,No Different than National Benchmark,Worse than the National Benchmark,No Different than National Benchmark,,,No Different than National Benchmark,CAPE REGIONAL MEDICAL CENTER INC,TWO STONE HARBOR BLVD,CAPE MAY COURT HOUSE,NJ,8210,CAPE MAY,(609) 463-2000,,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,90.0,92.0,91.0,86.0,80.0,85.0,80.0,86.0,79.0,84.0,59.0,78.0,69.0,80.0,97.0
310012,1.16,4.071,4892.0,4.379,10.0,2.284,0.648,2.931,5305.0,4.724,7.0,1.482,0.006,0.627,321.0,7.862,1.0,0.127,,1.886,220.0,1.588,0.0,0.0,0.612,2.502,106987.0,6.071,8.0,1.318,0.213,0.514,95027.0,58.99,20.0,0.339,Worse than the National Benchmark,No Different than National Benchmark,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,VALLEY HOSPITAL,223 N VAN DIEN AVENUE,RIDGEWOOD,NJ,7450,BERGEN,(201) 447-8000,POINT (-74.101761 40.983204),3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,90.0,93.0,92.0,83.0,79.0,86.0,82.0,90.0,80.0,92.0,55.0,80.0,57.0,79.0,91.0
310014,0.986,2.134,17234.0,17.595,26.0,1.478,1.104,2.147,19315.0,22.421,35.0,1.561,0.554,1.593,500.0,14.396,14.0,0.972,0.335,2.544,502.0,3.792,4.0,1.055,0.708,1.964,166222.0,12.315,15.0,1.218,0.776,1.18,157237.0,91.453,88.0,0.962,No Different than National Benchmark,Worse than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,COOPER UNIVERSITY HOSPITAL,1 COOPER PLAZA,CAMDEN,NJ,8103,CAMDEN,(856) 342-2000,POINT (-75.115757 39.940802),1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,81.0,91.0,90.0,82.0,79.0,84.0,81.0,89.0,76.0,90.0,76.0,88.0,92.0,89.0,96.0
310015,0.094,0.566,17766.0,19.583,5.0,0.255,0.57,1.346,15542.0,23.434,21.0,0.896,0.355,1.335,515.0,12.376,9.0,0.727,0.327,2.48,531.0,3.891,4.0,1.028,0.025,0.485,217450.0,13.63,2.0,0.147,0.459,0.707,195490.0,143.123,82.0,0.573,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,Better than the National Benchmark,MORRISTOWN MEDICAL CENTER,100 MADISON AVE,MORRISTOWN,NJ,7960,MORRIS,(973) 971-5000,POINT (-74.464855 40.787896),2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,86.0,92.0,91.0,83.0,77.0,87.0,83.0,91.0,80.0,93.0,50.0,70.0,47.0,93.0,79.0
310016,0.012,1.206,4886.0,4.091,1.0,0.244,0.117,2.303,3218.0,2.869,2.0,0.697,,,36.0,0.999,0.0,,,,20.0,0.154,0.0,,0.027,2.667,42045.0,1.849,1.0,0.541,0.083,0.628,40267.0,15.369,4.0,0.26,No Different than National Benchmark,No Different than National Benchmark,,,No Different than National Benchmark,Better than the National Benchmark,CAREPOINT HEALTH-CHRIST HOSPITAL,176 PALISADE AVE,JERSEY CITY,NJ,7306,HUDSON,(201) 795-8200,POINT (-74.05014200000001 40.734876),2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,86.0,89.0,89.0,81.0,71.0,84.0,79.0,85.0,78.0,84.0,82.0,100.0,,89.0,93.0
310017,,0.899,4764.0,3.333,0.0,0.0,0.07,1.388,6616.0,4.76,2.0,0.42,,1.92,64.0,1.56,0.0,0.0,,,16.0,0.116,0.0,,0.382,4.091,44968.0,1.996,3.0,1.503,0.346,0.855,43576.0,34.047,19.0,0.558,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,Better than the National Benchmark,CHILTON MEDICAL CENTER,97 WEST PARKWAY,POMPTON PLAINS,NJ,7444,MORRIS,(973) 831-5000,POINT (-74.308102 40.959237),3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,87.0,92.0,91.0,85.0,79.0,88.0,81.0,89.0,83.0,88.0,55.0,82.0,48.0,83.0,89.0
310019,0.449,1.247,16947.0,19.395,15.0,0.773,0.386,1.072,15350.0,22.563,15.0,0.665,0.412,2.492,170.0,4.447,5.0,1.124,,,36.0,0.282,1.0,,0.39,1.289,176180.0,14.835,11.0,0.741,0.673,1.001,157343.0,118.791,98.0,0.825,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,No Different than National Benchmark,ST JOSEPH'S HOSPITAL AND MEDICAL CENTER,703 MAIN ST,PATERSON,NJ,7503,PASSAIC,(973) 754-2010,POINT (-74.166751 40.90245600000001),2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,86.0,87.0,89.0,80.0,72.0,82.0,77.0,85.0,74.0,84.0,38.0,76.0,41.0,63.0,82.0
310021,0.193,2.068,4816.0,3.948,3.0,0.76,0.32,3.425,2946.0,2.384,3.0,1.258,,,25.0,0.74,0.0,,,,,,,,,2.951,18290.0,1.015,0.0,0.0,0.343,1.402,18290.0,10.835,8.0,0.738,No Different than National Benchmark,No Different than National Benchmark,,,No Different than National Benchmark,No Different than National Benchmark,ST FRANCIS MEDICAL CENTER,601 HAMILTON AVE,TRENTON,NJ,8629,MERCER,(609) 599-5000,POINT (-74.742576 40.217126),2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,85.0,89.0,89.0,82.0,71.0,81.0,80.0,84.0,78.0,82.0,,,,,
310022,0.208,1.066,13372.0,11.705,6.0,0.513,0.22,1.128,12810.0,11.061,6.0,0.542,0.449,1.577,440.0,11.301,10.0,0.885,0.094,1.859,420.0,3.555,2.0,0.563,0.044,0.874,158086.0,7.558,2.0,0.265,0.397,0.68,135159.0,101.101,53.0,0.524,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,Better than the National Benchmark,VIRTUA WEST JERSEY HOSPITALS,100 BOWMAN DRIVE,VOORHEES,NJ,8043,CAMDEN,(856) 247-3000,POINT (-74.927892 39.842327),2.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,84.0,93.0,92.0,88.0,77.0,82.0,80.0,90.0,82.0,90.0,67.0,88.0,71.0,85.0,92.0
